date,year,quarter,clean_sector,raw_variable,source_file,value
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In Americas,International Visitor Arrivals By Place Of Residence.csv,19464.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In Europe,International Visitor Arrivals By Place Of Residence.csv,53757.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In Greater China,International Visitor Arrivals By Place Of Residence.csv,7997.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In North Asia,International Visitor Arrivals By Place Of Residence.csv,478.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In Oceania,International Visitor Arrivals By Place Of Residence.csv,9270.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In South Asia,International Visitor Arrivals By Place Of Residence.csv,9072.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,24896.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Other Markets In West Asia,International Visitor Arrivals By Place Of Residence.csv,9992.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Pakistan,International Visitor Arrivals By Place Of Residence.csv,5511.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Philippines,International Visitor Arrivals By Place Of Residence.csv,189641.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Rep Of Ireland,International Visitor Arrivals By Place Of Residence.csv,6390.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Russian Federation,International Visitor Arrivals By Place Of Residence.csv,10453.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Saudi Arabia,International Visitor Arrivals By Place Of Residence.csv,10216.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    South Africa (Rep Of),International Visitor Arrivals By Place Of Residence.csv,6207.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    South Korea,International Visitor Arrivals By Place Of Residence.csv,171324.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Spain,International Visitor Arrivals By Place Of Residence.csv,22711.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Sri Lanka,International Visitor Arrivals By Place Of Residence.csv,15232.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Sweden,International Visitor Arrivals By Place Of Residence.csv,4810.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Switzerland,International Visitor Arrivals By Place Of Residence.csv,20939.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Taiwan,International Visitor Arrivals By Place Of Residence.csv,107347.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Thailand,International Visitor Arrivals By Place Of Residence.csv,108612.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    USA,International Visitor Arrivals By Place Of Residence.csv,159880.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    United Arab Emirates,International Visitor Arrivals By Place Of Residence.csv,25311.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    United Kingdom,International Visitor Arrivals By Place Of Residence.csv,117366.0
2023-09-30,2023,3,Cross-Border / Trade Partner,    Vietnam,International Visitor Arrivals By Place Of Residence.csv,146305.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Africa,International Visitor Arrivals By Place Of Residence.csv,17640.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Americas,International Visitor Arrivals By Place Of Residence.csv,207398.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Europe,International Visitor Arrivals By Place Of Residence.csv,455703.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Greater China,International Visitor Arrivals By Place Of Residence.csv,788444.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  North Asia,International Visitor Arrivals By Place Of Residence.csv,328825.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Oceania,International Visitor Arrivals By Place Of Residence.csv,335651.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  South Asia,International Visitor Arrivals By Place Of Residence.csv,319952.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,1352794.0
2023-09-30,2023,3,Cross-Border / Trade Partner,  West Asia,International Visitor Arrivals By Place Of Residence.csv,56491.0
2023-09-30,2023,3,Education & Health,        Education,DOS_Employment_Change_By_Sector_Quarterly.csv,100.0
2023-09-30,2023,3,Education & Health,      Education,gdp_deflators_by_industry_quarterly.csv,108.7
2023-09-30,2023,3,Education & Health,      Health & Social Services,DOS_Employment_Change_By_Sector_Quarterly.csv,2400.0
2023-09-30,2023,3,Education & Health,      Health & Social Services,gdp_deflators_by_industry_quarterly.csv,119.3
2023-09-30,2023,3,Finance & Insurance,    Finance & Insurance,gdp_deflators_by_industry_quarterly.csv,124.1
2023-09-30,2023,3,Finance & Insurance,    Financial & Insurance Services,DOS_Employment_Change_By_Sector_Quarterly.csv,5100.0
2023-09-30,2023,3,Information & Communications,      Accommodation,DOS_Employment_Change_By_Sector_Quarterly.csv,1800.0
2023-09-30,2023,3,Information & Communications,      Accommodation,gdp_deflators_by_industry_quarterly.csv,159.2
2023-09-30,2023,3,Information & Communications,    Accommodation & Food Services,DOS_Employment_Change_By_Sector_Quarterly.csv,400.0
2023-09-30,2023,3,Information & Communications,    Accommodation & Food Services,gdp_deflators_by_industry_quarterly.csv,135.5
2023-09-30,2023,3,Information & Communications,    Information & Communications,DOS_Employment_Change_By_Sector_Quarterly.csv,1700.0
2023-09-30,2023,3,Information & Communications,    Information & Communications,gdp_deflators_by_industry_quarterly.csv,109.1
2023-09-30,2023,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_quarterly.csv,34904.3
2023-09-30,2023,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_quarterly_sa.csv,34904.3
2023-09-30,2023,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_yoy_growth.csv,6.2
2023-09-30,2023,3,Information & Communications,  Accommodation,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",3338.0
2023-09-30,2023,3,Macro: Gdp,GDP,gdp_deflators_by_industry_quarterly.csv,124.7
2023-09-30,2023,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_quarterly.csv,134613.1
2023-09-30,2023,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_quarterly_sa.csv,135054.7
2023-09-30,2023,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_yoy_growth.csv,1.9
2023-09-30,2023,3,Macro: Labor,Jobseekers Assisted,DOS_Employment_Services_Monthly.csv,147838.0
2023-09-30,2023,3,Macro: Labor,Placements,DOS_Employment_Services_Monthly.csv,86230.0
2023-09-30,2023,3,Macro: Labor,Total Changes In Employment,DOS_Employment_Change_By_Sector_Quarterly.csv,25400.0
2023-09-30,2023,3,Macro: Tourism,Tourism Receipts,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",20308.0
2023-09-30,2023,3,Manufacturing,    Manufacturing,DOS_Employment_Change_By_Sector_Quarterly.csv,1800.0
2023-09-30,2023,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly.csv,27332.2
2023-09-30,2023,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly_sa.csv,27337.1
2023-09-30,2023,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_yoy_growth.csv,-4.9
2023-09-30,2023,3,Manufacturing,    Manufacturing,gdp_deflators_by_industry_quarterly.csv,104.9
2023-09-30,2023,3,Other Industries,    Other Goods Industries,gdp_deflators_by_industry_quarterly.csv,126.5
2023-09-30,2023,3,Other Industries,    Others,DOS_Employment_Change_By_Sector_Quarterly.csv,300.0
2023-09-30,2023,3,Other Industries,    Utilities,gdp_deflators_by_industry_quarterly.csv,182.1
2023-09-30,2023,3,Other Industries,  Other Components,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",6557.0
2023-09-30,2023,3,Other Industries,  Others,International Visitor Arrivals By Place Of Residence.csv,199.0
2023-09-30,2023,3,Other Services,      Other Services - Others,DOS_Employment_Change_By_Sector_Quarterly.csv,4700.0
2023-09-30,2023,3,Other Services,      Other Services - Others,gdp_deflators_by_industry_quarterly.csv,110.9
2023-09-30,2023,3,Other Services,    Other Services Industries,DOS_Employment_Change_By_Sector_Quarterly.csv,8300.0
2023-09-30,2023,3,Other Services,    Other Services Industries,gdp_deflators_by_industry_quarterly.csv,113.2
2023-09-30,2023,3,Professional Services,      Professional Services,DOS_Employment_Change_By_Sector_Quarterly.csv,1500.0
2023-09-30,2023,3,Professional Services,      Professional Services,gdp_deflators_by_industry_quarterly.csv,116.8
2023-09-30,2023,3,Real Estate,      Real Estate,gdp_deflators_by_industry_quarterly.csv,89.3
2023-09-30,2023,3,Real Estate,      Real Estate Services,DOS_Employment_Change_By_Sector_Quarterly.csv,600.0
2023-09-30,2023,3,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",DOS_Employment_Change_By_Sector_Quarterly.csv,6200.0
2023-09-30,2023,3,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_deflators_by_industry_quarterly.csv,105.8
2023-09-30,2023,3,Real Estate,  Ownership Of Dwellings,gdp_deflators_by_industry_quarterly.csv,113.5
2023-09-30,2023,3,Transportation & Storage,    Transportation & Storage,DOS_Employment_Change_By_Sector_Quarterly.csv,-4100.0
2023-09-30,2023,3,Transportation & Storage,    Transportation & Storage,gdp_deflators_by_industry_quarterly.csv,128.8
2023-09-30,2023,3,Wholesale & Retail Trade,      Retail Trade,DOS_Employment_Change_By_Sector_Quarterly.csv,-1100.0
2023-09-30,2023,3,Wholesale & Retail Trade,      Retail Trade,gdp_deflators_by_industry_quarterly.csv,111.9
2023-09-30,2023,3,Wholesale & Retail Trade,      Wholesale Trade,DOS_Employment_Change_By_Sector_Quarterly.csv,1800.0
2023-09-30,2023,3,Wholesale & Retail Trade,      Wholesale Trade,gdp_deflators_by_industry_quarterly.csv,187.0
2023-09-30,2023,3,Wholesale & Retail Trade,    Wholesale & Retail Trade,DOS_Employment_Change_By_Sector_Quarterly.csv,600.0
2023-09-30,2023,3,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_deflators_by_industry_quarterly.csv,179.4
2023-09-30,2023,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly.csv,28600.7
2023-09-30,2023,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly_sa.csv,28720.8
2023-09-30,2023,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_yoy_growth.csv,1.9
2023-09-30,2023,3,Wholesale & Retail Trade,  Shopping,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",3715.0
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,DOS_Employment_Change_By_Sector_Annual.csv,3300.0
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,DOS_Employment_Change_By_Sector_Quarterly.csv,100.0
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,gdp_contribution_to_growth_by_industry.csv,0.0
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,gdp_current_prices_by_industry.csv,5326.3
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,gdp_deflators_by_industry_annually.csv,121.1
2023-12-31,2023,4,Accommodation & Food Services,      Food & Beverage Services,gdp_deflators_by_industry_quarterly.csv,122.7
2023-12-31,2023,4,Accommodation & Food Services,  Food & Beverage,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",3977.0
2023-12-31,2023,4,Admin & Support Services,        Public Administration & Defence,DOS_Employment_Change_By_Sector_Annual.csv,1600.0
2023-12-31,2023,4,Admin & Support Services,        Public Administration & Defence,DOS_Employment_Change_By_Sector_Quarterly.csv,1300.0
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,DOS_Employment_Change_By_Sector_Annual.csv,1800.0
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,DOS_Employment_Change_By_Sector_Quarterly.csv,-800.0
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,gdp_contribution_to_growth_by_industry.csv,0.0
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,gdp_current_prices_by_industry.csv,17627.2
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,gdp_deflators_by_industry_annually.csv,108.1
2023-12-31,2023,4,Admin & Support Services,      Administrative & Support Services,gdp_deflators_by_industry_quarterly.csv,113.0
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Defence,gdp_contribution_to_growth_by_industry.csv,0.0
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Defence,gdp_current_prices_by_industry.csv,15848.9
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Defence,gdp_deflators_by_industry_annually.csv,126.2
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Defence,gdp_deflators_by_industry_quarterly.csv,138.6
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Education,DOS_Employment_Change_By_Sector_Annual.csv,3200.0
2023-12-31,2023,4,Admin & Support Services,      Public Administration & Education,DOS_Employment_Change_By_Sector_Quarterly.csv,1300.0
2023-12-31,2023,4,Admin & Support Services,Admin & Support Services,DOS_Trade_ExportsByIndustry_Annual_2017-2023.csv,7348.4
2023-12-31,2023,4,Admin & Support Services,Admin & Support Services,DOS_Trade_ImportsByIndustry_Annual_2017-2023.csv,1360.2
2023-12-31,2023,4,Admin & Support Services,Admin & Support Services,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",7348.4
2023-12-31,2023,4,Admin & Support Services,Admin & Support Services,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",1360.2
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",DOS_Employment_Change_By_Sector_Annual.csv,3700.0
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",DOS_Employment_Change_By_Sector_Quarterly.csv,-400.0
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_contribution_to_growth_by_industry.csv,0.1
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_current_prices_by_industry.csv,6001.4
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_deflators_by_industry_annually.csv,116.3
2023-12-31,2023,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_deflators_by_industry_quarterly.csv,117.2
2023-12-31,2023,4,Arts & Recreation,"    Personal, Cultural And Recreational","Trade In Services By Detailed Services Category, Annual.csv",6272.6
2023-12-31,2023,4,Arts & Recreation,"    Personal, Cultural And Recreational",Trade In Services By Services Category.csv,6272.6
2023-12-31,2023,4,Arts & Recreation,  Personal Cultural & Recreational Services,DOS_Trade_ExportsByIndustry_Annual_2017-2023.csv,3150.2999999999997
2023-12-31,2023,4,Arts & Recreation,  Personal Cultural & Recreational Services,DOS_Trade_ImportsByIndustry_Annual_2017-2023.csv,584.7
2023-12-31,2023,4,Arts & Recreation,"  Sightseeing, Entertainment & Gaming","Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",5064.0
2023-12-31,2023,4,Construction,    Construction,DOS_Employment_Change_By_Sector_Annual.csv,29200.0
2023-12-31,2023,4,Construction,    Construction,DOS_Employment_Change_By_Sector_Quarterly.csv,4800.0
2023-12-31,2023,4,Construction,    Construction,"Trade In Services By Detailed Services Category, Annual.csv",2942.8
2023-12-31,2023,4,Construction,    Construction,Trade In Services By Services Category.csv,2942.8
2023-12-31,2023,4,Construction,    Construction,gdp_chained_2015_by_industry_quarterly.csv,5017.1
2023-12-31,2023,4,Construction,    Construction,gdp_chained_2015_by_industry_quarterly_sa.csv,4874.3
2023-12-31,2023,4,Construction,    Construction,gdp_chained_2015_by_industry_yoy_growth.csv,4.9
2023-12-31,2023,4,Construction,    Construction,gdp_contribution_to_growth_by_industry.csv,0.2
2023-12-31,2023,4,Construction,    Construction,gdp_current_prices_by_industry.csv,24025.4
2023-12-31,2023,4,Construction,    Construction,gdp_deflators_by_industry_annually.csv,126.1
2023-12-31,2023,4,Construction,    Construction,gdp_deflators_by_industry_quarterly.csv,129.1
2023-12-31,2023,4,Construction,  Construction,DOS_Trade_ExportsByIndustry_Annual_2017-2023.csv,1996.5
2023-12-31,2023,4,Construction,  Construction,DOS_Trade_ImportsByIndustry_Annual_2017-2023.csv,834.2
2023-12-31,2023,4,Construction,Construction,DOS_Trade_ExportsByIndustry_Annual_2017-2023.csv,1312.2
2023-12-31,2023,4,Construction,Construction,DOS_Trade_ImportsByIndustry_Annual_2017-2023.csv,758.0
2023-12-31,2023,4,Construction,Construction,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",1312.2
2023-12-31,2023,4,Construction,Construction,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",758.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Australia,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",19178.3
2023-12-31,2023,4,Cross-Border / Trade Partner,    Australia,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",9069.5
2023-12-31,2023,4,Cross-Border / Trade Partner,    Australia,International Visitor Arrivals By Place Of Residence.csv,288431.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Bangladesh,International Visitor Arrivals By Place Of Residence.csv,32582.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Belgium & Luxembourg,International Visitor Arrivals By Place Of Residence.csv,6752.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Brunei Darussalam,International Visitor Arrivals By Place Of Residence.csv,18470.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Canada,International Visitor Arrivals By Place Of Residence.csv,33177.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    China,International Visitor Arrivals By Place Of Residence.csv,357268.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Denmark,International Visitor Arrivals By Place Of Residence.csv,6954.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Egypt,International Visitor Arrivals By Place Of Residence.csv,722.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Finland,International Visitor Arrivals By Place Of Residence.csv,6252.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    France,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",4056.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    France,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",4775.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    France,International Visitor Arrivals By Place Of Residence.csv,35100.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Germany,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",6122.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    Germany,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",6549.599999999999
2023-12-31,2023,4,Cross-Border / Trade Partner,    Germany,International Visitor Arrivals By Place Of Residence.csv,76585.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Hong Kong,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",21686.1
2023-12-31,2023,4,Cross-Border / Trade Partner,    Hong Kong,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",20255.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    Hong Kong SAR,International Visitor Arrivals By Place Of Residence.csv,74194.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    India,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",9909.3
2023-12-31,2023,4,Cross-Border / Trade Partner,    India,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",13532.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    India,International Visitor Arrivals By Place Of Residence.csv,277185.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Indonesia,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",8542.6
2023-12-31,2023,4,Cross-Border / Trade Partner,    Indonesia,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",3517.6
2023-12-31,2023,4,Cross-Border / Trade Partner,    Indonesia,International Visitor Arrivals By Place Of Residence.csv,609487.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Iran,International Visitor Arrivals By Place Of Residence.csv,1508.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Israel,International Visitor Arrivals By Place Of Residence.csv,2314.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Italy,International Visitor Arrivals By Place Of Residence.csv,12414.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Japan,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",17700.1
2023-12-31,2023,4,Cross-Border / Trade Partner,    Japan,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",11691.099999999999
2023-12-31,2023,4,Cross-Border / Trade Partner,    Japan,International Visitor Arrivals By Place Of Residence.csv,111609.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Kuwait,International Visitor Arrivals By Place Of Residence.csv,1254.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Mainland China,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",29170.4
2023-12-31,2023,4,Cross-Border / Trade Partner,    Mainland China,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",35742.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    Malaysia,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",9843.5
2023-12-31,2023,4,Cross-Border / Trade Partner,    Malaysia,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",6508.8
2023-12-31,2023,4,Cross-Border / Trade Partner,    Malaysia,International Visitor Arrivals By Place Of Residence.csv,284740.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Mauritius,International Visitor Arrivals By Place Of Residence.csv,2083.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Myanmar,International Visitor Arrivals By Place Of Residence.csv,36280.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Netherlands,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",5645.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    Netherlands,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",6539.099999999999
2023-12-31,2023,4,Cross-Border / Trade Partner,    Netherlands,International Visitor Arrivals By Place Of Residence.csv,21196.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    New Zealand,International Visitor Arrivals By Place Of Residence.csv,35439.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Norway,International Visitor Arrivals By Place Of Residence.csv,5462.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Africa,International Visitor Arrivals By Place Of Residence.csv,8454.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Americas,International Visitor Arrivals By Place Of Residence.csv,22469.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Europe,International Visitor Arrivals By Place Of Residence.csv,55762.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Greater China,International Visitor Arrivals By Place Of Residence.csv,6071.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In North Asia,International Visitor Arrivals By Place Of Residence.csv,375.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Oceania,International Visitor Arrivals By Place Of Residence.csv,10573.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In South Asia,International Visitor Arrivals By Place Of Residence.csv,9799.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,25824.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Other Markets In West Asia,International Visitor Arrivals By Place Of Residence.csv,5937.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Pakistan,International Visitor Arrivals By Place Of Residence.csv,4517.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Philippines,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",4988.1
2023-12-31,2023,4,Cross-Border / Trade Partner,    Philippines,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2679.6
2023-12-31,2023,4,Cross-Border / Trade Partner,    Philippines,International Visitor Arrivals By Place Of Residence.csv,178728.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Rep Of Ireland,International Visitor Arrivals By Place Of Residence.csv,5430.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Republic Of Korea,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",7329.299999999999
2023-12-31,2023,4,Cross-Border / Trade Partner,    Republic Of Korea,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",8105.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    Russian Federation,International Visitor Arrivals By Place Of Residence.csv,14170.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Saudi Arabia,International Visitor Arrivals By Place Of Residence.csv,5984.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    South Africa (Rep Of),International Visitor Arrivals By Place Of Residence.csv,7843.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    South Korea,International Visitor Arrivals By Place Of Residence.csv,127433.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Spain,International Visitor Arrivals By Place Of Residence.csv,12346.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Sri Lanka,International Visitor Arrivals By Place Of Residence.csv,15510.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Sweden,International Visitor Arrivals By Place Of Residence.csv,7708.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Switzerland,International Visitor Arrivals By Place Of Residence.csv,20642.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Taiwan,International Visitor Arrivals By Place Of Residence.csv,67435.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    Thailand,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",7878.4
2023-12-31,2023,4,Cross-Border / Trade Partner,    Thailand,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",4487.5
2023-12-31,2023,4,Cross-Border / Trade Partner,    Thailand,International Visitor Arrivals By Place Of Residence.csv,110237.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    USA,International Visitor Arrivals By Place Of Residence.csv,168891.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Arab Emirates,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",6592.9
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Arab Emirates,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",6177.2
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Arab Emirates,International Visitor Arrivals By Place Of Residence.csv,17810.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Kingdom,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",20205.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Kingdom,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",16655.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    United Kingdom,International Visitor Arrivals By Place Of Residence.csv,125573.0
2023-12-31,2023,4,Cross-Border / Trade Partner,    United States Of America,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",51122.7
2023-12-31,2023,4,Cross-Border / Trade Partner,    United States Of America,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",108024.90000000001
2023-12-31,2023,4,Cross-Border / Trade Partner,    Vietnam,International Visitor Arrivals By Place Of Residence.csv,84894.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  Africa,International Visitor Arrivals By Place Of Residence.csv,19102.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  America,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",73881.9
